# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.295 289.650161 22.75266448 731.456333 295.7458272 850.8069136 1058.992629 0.1344455489 208.185088 387.2864242 3.4232238 -1826.909759
0.3 294.9559143 24.03980048 727.8683564 291.6190098 853.3076272 1063.319049 0.1357135546 210.0108005 389.2719607 3.390518225 -1845.252386
0.305 300.2834529 25.36696936 724.2969257 287.6118665 855.9039746 1067.706302 0.1369330069 211.8017114 391.2385008 3.3583639 -1862.462538
0.31 305.6330747 26.73403121 720.7429732 283.7198233 858.5927146 1072.151955 0.1381049564 213.5586286 393.1867095 3.326810199 -1878.496196
0.315 311.0050658 28.14082237 717.207274 279.9385059 861.3706085 1076.653613 0.1392305708 215.2823982 395.1171977 3.295893247 -1893.313887
0.32 316.3997003 29.58715628 713.6904501 276.2637327 864.2344262 1081.208927 0.1403111192 216.9738987 397.0305265 3.265637794 -1906.880834
0.325 321.8172406 31.07282435 710.1929757 272.691507 867.1809515 1085.815584 0.1413479593 218.6340358 398.9272098 3.236058884 -1919.167096
0.33 327.2579379 32.59759673 706.7151819 269.2180094 870.2069866 1090.471317 0.142342524 220.2637376 400.8077183 3.207163348 -1930.147659
0.335 332.7220319 34.1612232 703.2572627 265.8395898 873.3093568 1095.173896 0.14329631 221.8639505 402.6724822 3.178951138 -1939.80251
0.34 338.2097513 35.76343387 699.8192803 262.5527606 876.4849135 1099.921133 0.1442108667 223.4356349 404.5218939 3.151416498 -1948.116673
0.345 343.721314 37.40394008 696.4011709 259.3541884 879.7305386 1104.710881 0.1450877869 224.9797625 406.3563111 3.124549018 -1955.080213
0.35 349.2569274 39.08243509 693.0027507 256.2406874 883.0431466 1109.541036 0.1459286973 226.4973127 408.1760591 3.098334544 -1960.688203
